/home/ad/miniconda/envs/hy/lib/python3.9/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
args
 Namespace(samples=10, concat=4, runs=1, latent_size=10, dataset='news20', seed=42, epochs=400, lr=0.001, weight_decay=0.0005, hidden=64, dropout=0.5, batch_size=128, tem=0.5, lam=1.0, pretrain_epochs=10, pretrain_lr=0.01, conditional=True, update_epochs=20, num_models=100, warmup=200, dname='20newsW100', add_self_loop=True, exclude_self=False, normtype='all_one', use_mediator=False, cuda=True)
data: Data(x=[16242, 100], edge_index=[2, 65451], y=[16242], n_x=16242, train_percent=0.01, num_hyperedges=100, totedges=100, norm=[65451])
(16242, 100)
[[0. 0. 0. ... 0. 0. 0.]
Run:01 Epoch: 0355 loss_train: 0.6366 loss_val: 0.5742
Run:01 Epoch: 0356 loss_train: 0.6375 loss_val: 0.5741
Run:01 Epoch: 0357 loss_train: 0.6375 loss_val: 0.5738
Run:01 Epoch: 0358 loss_train: 0.6382 loss_val: 0.5737
Run:01 Epoch: 0359 loss_train: 0.6374 loss_val: 0.5736
Run:01 Epoch: 0360 loss_train: 0.6364 loss_val: 0.5735
Run:01 Epoch: 0361 loss_train: 0.6366 loss_val: 0.5734
Run:01 Epoch: 0362 loss_train: 0.6361 loss_val: 0.5732
Run:01 Epoch: 0363 loss_train: 0.6356 loss_val: 0.5730
Run:01 Epoch: 0364 loss_train: 0.6366 loss_val: 0.5728
Run:01 Epoch: 0365 loss_train: 0.6360 loss_val: 0.5726
Run:01 Epoch: 0366 loss_train: 0.6356 loss_val: 0.5724
Run:01 Epoch: 0367 loss_train: 0.6364 loss_val: 0.5722
Run:01 Epoch: 0368 loss_train: 0.6359 loss_val: 0.5720
Run:01 Epoch: 0369 loss_train: 0.6342 loss_val: 0.5719
Run:01 Epoch: 0370 loss_train: 0.6337 loss_val: 0.5717
Run:01 Epoch: 0371 loss_train: 0.6341 loss_val: 0.5716
Run:01 Epoch: 0372 loss_train: 0.6333 loss_val: 0.5715
Run:01 Epoch: 0373 loss_train: 0.6340 loss_val: 0.5715
Run:01 Epoch: 0374 loss_train: 0.6334 loss_val: 0.5713
Run:01 Epoch: 0375 loss_train: 0.6327 loss_val: 0.5713
Run:01 Epoch: 0376 loss_train: 0.6347 loss_val: 0.5712
Run:01 Epoch: 0377 loss_train: 0.6324 loss_val: 0.5710
Run:01 Epoch: 0378 loss_train: 0.6320 loss_val: 0.5709
Run:01 Epoch: 0379 loss_train: 0.6316 loss_val: 0.5707
Run:01 Epoch: 0380 loss_train: 0.6314 loss_val: 0.5705
Run:01 Epoch: 0381 loss_train: 0.6311 loss_val: 0.5703
Run:01 Epoch: 0382 loss_train: 0.6316 loss_val: 0.5701
Run:01 Epoch: 0383 loss_train: 0.6313 loss_val: 0.5699
Run:01 Epoch: 0384 loss_train: 0.6315 loss_val: 0.5698
Run:01 Epoch: 0385 loss_train: 0.6324 loss_val: 0.5697
Run:01 Epoch: 0386 loss_train: 0.6306 loss_val: 0.5697
Run:01 Epoch: 0387 loss_train: 0.6319 loss_val: 0.5697
Run:01 Epoch: 0388 loss_train: 0.6321 loss_val: 0.5696
Run:01 Epoch: 0389 loss_train: 0.6304 loss_val: 0.5695
Run:01 Epoch: 0390 loss_train: 0.6301 loss_val: 0.5693
Run:01 Epoch: 0391 loss_train: 0.6302 loss_val: 0.5692
Run:01 Epoch: 0392 loss_train: 0.6305 loss_val: 0.5691
Run:01 Epoch: 0393 loss_train: 0.6309 loss_val: 0.5690
Run:01 Epoch: 0394 loss_train: 0.6290 loss_val: 0.5688
Run:01 Epoch: 0395 loss_train: 0.6291 loss_val: 0.5687
Run:01 Epoch: 0396 loss_train: 0.6282 loss_val: 0.5685
Run:01 Epoch: 0397 loss_train: 0.6290 loss_val: 0.5683
Run:01 Epoch: 0398 loss_train: 0.6285 loss_val: 0.5682
Run:01 Epoch: 0399 loss_train: 0.6283 loss_val: 0.5681
Run:01 Epoch: 0400 loss_train: 0.6273 loss_val: 0.5680
test acc: 0.8064516129032259 test acc std 0.0


test micro f1: 0.8064516129032258 test macro f1 0.7789151604166054
